imdb_score,movie_id,release_year,movie_title_length,aspect_ratio,genres_length,distributor_length,actor1_length,is_Miramax,is_Nov,is_Dec,comput,campus,holiday,riot,terror,escap,wish,love,action,adventure,scifi,thriller,western,sport,horror,drama,war,crime,documentary,biography,fantasy,comedy,family,movie_budget,duration,nb_news_articles,movie_meter_IMDBpro,nb_faces,actor3_star_meter,animation,actor1_star_meter,R,PG-13,Approved,TV-G,TV-14,is_color
5.6,608,2009,12,1.85,13,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000000,109,439,13180,0,769,0,367,0,1,0,0,0,1
6.1,609,2012,7,2.35,32,24,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20000000,95,642,5381,2,24136,0,1897,0,1,0,0,0,1
6.7,611,1985,8,1.85,25,21,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10000000,75,490,1922,0,1153,0,3594,1,0,0,0,0,1
5.5,614,1998,19,1.85,30,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,15000000,84,95,9859,3,1080,0,1651,1,0,0,0,0,1
6.6,616,2013,11,1.85,6,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,102,838,9109,0,66132,0,20450,1,0,0,0,0,1
5.6,624,2000,11,2.35,26,20,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45000000,107,281,1260,5,2383,0,6289,0,1,0,0,0,1
4.9,625,2002,7,2.35,36,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25000000,99,30,14079,3,2339,0,252,0,1,0,0,0,1
6.1,628,2008,10,2.35,14,17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,111,26,4068,1,116228,0,367,0,1,0,0,0,1
7.4,630,1987,11,1.85,11,21,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15000000,126,96,3656,2,9551,0,4723,1,0,0,0,0,1
4.7,633,2013,17,1.85,12,9,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25000000,100,172,18683,0,13213,0,1300,0,1,0,0,0,1
8.1,639,1993,13,1.85,22,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14600000,101,2201,1826,1,6268,0,1278,0,0,0,0,0,1
4.8,641,2008,16,1.85,32,24,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38000000,97,67,12958,2,6766,0,754,1,0,0,0,0,1
8,645,1990,18,2.35,23,13,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,22000000,236,1073,2423,1,13516,0,2213,0,1,0,0,0,1
6.8,649,1988,10,1.85,28,24,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1100000,92,286,3390,1,103477,0,5301,1,0,0,0,0,1
5.4,652,2003,13,1.85,6,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35200000,95,114,20095,1,10211,0,2349,0,1,0,0,0,1
3.9,656,2011,10,1.85,13,17,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2450000,105,339,19839,0,26869,0,19578,0,1,0,0,0,1
7.6,657,1989,6,1.85,16,35,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,126,2173,2652,0,14907,0,7468,0,1,0,0,0,1
8.1,666,2001,12,2.35,21,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4500000,133,1799,574,1,5327,0,170,1,0,0,0,0,1
7.3,678,2008,11,2.35,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,40000000,130,177,10852,0,9681,0,913,0,0,0,0,0,0
5.9,679,2006,6,2.35,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4800000,93,1963,1147,0,2650,0,98,1,0,0,0,0,1
5.4,680,1994,14,1.85,35,12,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,110,48,7214,2,59241,0,151,1,0,0,0,0,1
6.6,681,2012,16,2.35,14,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,122,1098,4850,8,2584,0,11898,0,1,0,0,0,1
7.1,686,2007,13,2.35,23,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16500000,120,229,8249,1,4964,0,266,0,0,0,0,0,1
6.1,689,2015,5,2.35,21,35,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19000000,93,55,54489,1,6017,0,379,1,0,0,0,0,1
5.2,693,2004,17,2.35,20,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35000000,105,131,17493,1,6555,0,1414,0,1,0,0,0,1
7.1,702,2016,10,2.35,27,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5000000,95,877,1526,0,1376,0,917,1,0,0,0,0,1
6.9,710,1995,10,1.85,21,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30250000,105,76,864,4,4035,0,6475,1,0,0,0,0,1
6.2,713,2009,7,1.85,20,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8000000,92,610,9345,6,2999,0,1304,1,0,0,0,0,1
4.1,722,2002,23,2.35,22,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15000000,94,242,1442,5,2899,0,135,1,0,0,0,0,1
7.4,723,1985,7,1.85,28,18,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,12000000,112,344,4316,1,3380,0,413,1,0,0,0,0,1
7.7,724,1989,7,1.85,42,28,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,9000000,137,571,9027,1,9902,0,4463,0,1,0,0,0,1
8.3,727,1968,21,2.2,24,25,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000000,161,65,822,0,58525,0,6310,0,0,0,0,0,1
6.4,737,2007,13,2.35,16,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32000000,98,242,4547,1,7296,0,1399,1,0,0,0,0,1
5.7,740,2002,8,2.35,26,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20000000,118,227,6826,0,16454,0,13166,0,1,0,0,0,1
3.3,750,1998,11,1.85,19,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000000,93,161,6428,1,12216,0,2629,0,0,0,0,0,1
7.6,770,1990,24,2.35,25,18,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000,135,675,1432,1,4838,0,1666,0,0,0,0,0,1
5.2,774,2001,13,1.85,6,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45000000,83,95,3801,7,10667,0,1552,1,0,0,0,0,1
6.4,777,2001,14,1.85,6,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,108,201,3854,0,1552,0,1230,1,0,0,0,0,1
8,780,1998,15,2.35,5,22,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2900000,113,290,20770,0,156394,0,59702,1,0,0,0,0,1
6.7,788,2016,19,1.85,34,29,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,50000000,139,313,1632,1,6647,0,273,1,0,0,0,0,1
7,793,2007,14,2.35,21,16,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20000000,135,573,4806,0,79008,0,49,1,0,0,0,0,0
3,795,2006,10,1.85,6,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,99,23,60845,0,16090,0,11500,0,1,0,0,0,1
7.1,798,2012,25,2.35,22,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20000000,127,2450,1490,1,593,0,259,1,0,0,0,0,1
5.9,799,1984,34,1.85,15,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1800000,97,205,4346,0,17452,0,5681,1,0,0,0,0,1
7.3,805,2009,8,2.35,15,24,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,111,2575,2801,2,1739,0,719,1,0,0,0,0,1
8,806,2013,18,2.35,15,16,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5000000,117,4283,1517,0,2168,0,273,1,0,0,0,0,1
5.1,807,2006,22,2.35,21,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30000000,95,192,8579,1,7584,0,1084,0,1,0,0,0,1
6.3,812,2001,16,2.35,28,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,113,107,7386,0,17109,0,3555,1,0,0,0,0,1
7.6,815,1963,31,2.76,29,14,16,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9400000,197,33,2633,0,5607,0,10010,0,0,1,0,0,1
3.3,821,2002,10,1.85,12,18,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,93,253,7370,1,911989,0,4791,0,1,0,0,0,1
4.8,832,2016,11,2.35,6,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,102,1129,2714,4,40,0,281,0,1,0,0,0,1
5.2,834,2008,7,1.85,23,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8000000,90,97,5117,1,14165,0,18324,0,1,0,0,0,1
6.6,838,2014,25,2.35,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19800000,103,647,2899,8,200,0,2283,1,0,0,0,0,1
4.7,840,2014,16,2.35,33,30,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4000000,94,4,26449,1,167478,0,11037,0,0,0,0,0,1
3.1,846,2015,15,2.35,22,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3440000,90,4,21863,1,37320,0,3521,1,0,0,0,0,1
4.5,849,2015,9,2.35,5,29,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13500000,129,264,13208,0,5268,0,2355,1,0,0,0,0,1
7.4,852,2016,8,2.35,25,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,50000000,144,26,853,0,4584,0,1321,1,0,0,0,0,1
7.4,853,2011,14,1.66,13,23,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3500000,112,3785,1413,0,7875,0,215,1,0,0,0,0,1
7,861,1998,14,1.85,5,18,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30000000,127,107,20392,3,2628,0,559,1,0,0,0,0,1
5.7,864,2012,17,2.35,20,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35000000,105,509,9145,5,367,0,371,0,1,0,0,0,1
5.9,866,2001,11,1.85,28,21,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,40000000,114,196,3217,2,6053,0,3559,0,1,0,0,0,1
8.2,869,1980,16,2.35,15,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5000000,124,595,2627,1,2729,0,671,0,0,0,0,0,0
2.4,873,2000,17,2.35,23,12,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44000000,119,402,3124,0,545924,0,6237,0,1,0,0,0,1
2.1,889,2006,9,1.85,12,23,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5600000,95,21,32549,6,22192,0,12597,0,1,0,0,0,1
7.3,890,1998,20,1.85,22,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10000000,110,59,20700,0,5334,0,9623,0,0,0,0,0,1
7.7,894,1964,18,1.75,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,560000,87,233,10476,1,11005,0,6197,0,0,1,0,0,0
7.6,895,2000,15,2.35,11,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7000000,102,2259,592,1,1764,0,49,1,0,0,0,0,1
8.1,897,2013,4,2.35,28,10,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,38000000,123,1969,2122,0,4153,0,91,1,0,0,0,0,1
6.8,901,1993,8,1.85,22,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42000000,154,386,4113,0,1905,0,85,1,0,0,0,0,1
6.7,902,2012,28,2.35,33,29,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,55000000,88,4,9199,0,4463,1,704,0,0,0,0,0,1
4.4,906,2013,14,2.35,26,24,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17500000,93,235,35164,5,8238,0,3638,0,0,0,0,0,1
7.5,907,2007,16,2.35,13,28,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19400000,125,335,5820,0,35045,0,2038,0,1,0,0,0,1
7.7,909,1996,21,1.85,13,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16500000,136,638,2195,2,4548,0,864,0,0,0,0,0,1
7.9,912,1982,26,1.85,13,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10500000,120,1923,1244,0,2768,0,1896,0,0,0,0,0,1
6.8,921,2006,22,2.35,19,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10000000,118,8,9582,0,3605,0,3534,0,1,0,0,0,1
6.1,928,2016,26,2.35,21,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18000000,94,204,3103,10,18444,0,603,0,1,0,0,0,1
7,932,1997,21,1.85,12,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1000000,97,1,84537,0,2860,0,3671,1,0,0,0,0,1
7.9,933,2007,8,2.35,21,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8000000,121,3327,894,1,12271,0,9601,1,0,0,0,0,1
7.2,940,2003,13,1.85,12,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,125,493,6977,1,5780,0,4125,1,0,0,0,0,1
5.1,944,2002,18,1.85,14,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43000000,90,93,5238,3,130663,0,13208,1,0,0,0,0,1
6.4,946,1999,8,1.85,18,25,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,15000000,112,39,12517,1,5906,0,379,1,0,0,0,0,1
6.2,970,2009,4,2.35,20,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23000000,100,141,12002,1,43474,0,2319790,1,0,0,0,0,1
7.4,984,1999,15,2.35,22,18,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,52000000,118,389,3541,1,24361,0,67207,1,0,0,0,0,1
6.8,985,1996,31,1.85,32,18,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12000000,81,28,11784,0,7875,1,254,0,1,0,0,0,1
7.6,990,2007,8,1.85,6,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,119,3730,469,2,4808,0,18,1,0,0,0,0,1
9.3,991,1994,24,1.85,11,22,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25000000,142,2540,236,0,5510,0,856,1,0,0,0,0,1
7.2,997,1951,9,1.37,31,25,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7623000,171,92,11393,0,6346,0,3755,0,0,0,0,0,1
4.5,998,2001,19,1.85,6,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,87,99,6020,1,6298,0,3740,1,0,0,0,0,1
8.8,1002,1980,46,2.35,31,19,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,18000000,127,3597,1226,0,5473,0,413,0,0,0,0,0,1
7,1008,2006,11,1.85,27,22,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2000000,116,274,4121,2,4263,0,1304,1,0,0,0,0,1
5.6,1014,2003,21,1.85,28,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,8000000,109,66,11373,2,2735,0,159,1,0,0,0,0,1
7.6,1017,1978,12,1.85,6,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,109,1143,1015,6,3504,0,3472,1,0,0,0,0,1
4.8,1022,2004,4,1.85,6,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40000000,99,39,6174,1,5204,0,825,0,1,0,0,0,1
6.4,1025,2003,28,1.85,14,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,116,363,2676,2,2216,0,273,0,1,0,0,0,1
5.6,1026,2004,10,2.35,22,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8550000,119,184,11073,2,6054,0,2452,1,0,0,0,0,1
7,1029,2008,11,1.85,30,18,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25000000,85,4603,1940,0,5314,0,2337,0,1,0,0,0,1
6.8,1032,2003,8,1.85,5,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500000,100,639,3014,2,3704,0,1414,1,0,0,0,0,1
7.7,1034,2012,12,1.85,20,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7000000,109,2083,2922,2,1622,0,170,1,0,0,0,0,1
4.5,1036,2008,15,1.85,29,15,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,35000000,82,733,7256,6,7353,0,5139,0,1,0,0,0,1
7.1,1042,2006,14,1.85,28,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,13000000,125,101,13718,2,8987,0,751,1,0,0,0,0,1
8.2,1052,1998,16,1.85,12,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15000000,117,2127,685,1,1366,0,1232,1,0,0,0,0,1
6.7,1055,2001,14,1.85,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000000,119,57,6592,1,2983,0,181,0,1,0,0,0,1
5.7,1063,2014,18,1.85,6,44,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000000,109,962,3966,1,3288,0,1278,0,1,0,0,0,1
6.9,1065,2016,10,2.35,6,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4900000,81,644,2173,0,5987,0,3501,0,1,0,0,0,1
2.6,1082,2013,86,1.85,6,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,80,0,32764,0,56372,0,3533,1,0,0,0,0,1
6.4,1092,2000,17,1.85,20,20,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,128,80,11670,3,3713,0,1098,0,1,0,0,0,1
7.2,1093,2011,9,1.85,20,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3200000,105,1838,6711,4,8102,0,3757,1,0,0,0,0,1
7.7,1096,2003,9,2.35,5,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,108,18,5628,0,1545,0,1232,1,0,0,0,0,1
7.3,1104,1991,9,2.35,14,18,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35000000,128,669,1775,0,7626,0,379,1,0,0,0,0,1
6.9,1111,2001,30,2.35,6,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22000000,104,324,4084,5,4043,0,505,1,0,0,0,0,1
7.1,1112,2009,24,2.35,28,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39000000,107,569,3694,1,9355,0,7538,0,1,0,0,0,1
4.4,1117,1994,16,2.35,25,12,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50000000,101,59,6570,1,6927,0,6313,1,0,0,0,0,1
8.1,1120,2008,19,2.35,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,158,3010,1078,0,8485,0,16723,1,0,0,0,0,1
4.9,1126,2008,9,1.85,12,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16500000,114,174,8185,4,1958,0,1892,0,1,0,0,0,1
8.5,1134,1981,23,2.35,16,18,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,115,3065,662,1,14907,0,413,0,0,0,0,0,1
6.3,1138,1997,5,2.35,31,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,55000000,135,461,6255,1,51633,0,22983,0,0,0,0,0,1
6.1,1139,2001,16,1.85,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000,90,539,2359,0,11524,0,7446,1,0,0,0,0,1
4.9,1151,1981,12,1.85,6,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000,119,543,1286,0,3124,0,484,1,0,0,0,0,1
6.3,1163,1998,15,1.85,21,29,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10000000,100,164,5349,0,2270,0,595,1,0,0,0,0,1
6.3,1167,2013,20,2.35,15,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2000000,105,89,4224,0,5000,0,4261,1,0,0,0,0,1
7,1172,2014,18,2.35,38,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5000000,112,352,6210,1,22770,0,632,1,0,0,0,0,1
8,1188,2010,10,2.35,14,24,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13000000,108,12449,1028,1,2586,0,264,1,0,0,0,0,1
6.7,1191,1994,10,1.66,21,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13000000,95,121,3036,4,1054,0,1435,1,0,0,0,0,1
7.1,1193,2011,11,1.85,31,35,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,45000000,103,3067,6103,3,22605,0,7885,0,0,0,0,0,1
6.3,1199,2010,12,2.35,20,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,20000000,105,1204,7045,1,48231,0,9620,1,0,0,0,0,1
7,1208,1981,12,1.85,31,16,14,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,5000000,103,379,5722,0,11084,0,1357,0,0,0,0,0,1
6.6,1212,1999,37,2.35,29,15,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,33000000,95,206,3069,1,3736,0,9815,0,1,0,0,0,1
6.6,1236,2008,15,2.35,18,20,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20000000,110,560,3125,1,3752,0,1863,0,1,0,0,0,1
6.9,1240,2009,17,2.35,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8000000,91,435,4927,0,8628,0,2999,1,0,0,0,0,1
5.6,1248,2011,13,2.35,24,18,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,49900000,102,2176,4086,3,343,0,264,1,0,0,0,0,1
