"imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter","animation","actor1_star_meter","R","PG.13","Approved","TV.G","TV.14","is_color","log_nb_news_articles","log_movie_meter_IMDBpro","log_movie_budget","log_duration","log_actor1_star_meter","log_actor3_star_meter","log_nb_faces"
6.2,402,2004,15,1.85,21,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,35000000,104,147,7338,1,2450,0,1304,1,0,0,0,0,1,4.99043258677874,8.90082160491523,17.3708586194537,4.64439089914137,7.1731917424866,7.80384330353877,0
7.3,403,2001,8,1.85,13,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,121,493,3408,1,16630,0,2835,0,1,0,0,0,1,6.20050917404269,8.13388088794921,17.0343863828325,4.79579054559674,7.94979721616185,9.71896357218697,0
5.5,404,2007,15,2.35,30,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,17000000,160,510,5133,6,162110,0,2419,1,0,0,0,0,1,6.23441072571837,8.5434455625603,16.6487239020205,5.07517381523383,7.79110951061003,11.9960303961356,1.79175946922805
6.5,416,2010,17,2.35,20,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,105,731,4824,1,23972,0,1992,0,0,0,0,0,1,6.59441345974978,8.48135873840702,17.2167079396264,4.65396035015752,7.59689443814454,10.0846417615781,0
5.2,418,2002,19,2.35,20,12,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,35000000,101,344,3238,2,4974,0,5396,1,0,0,0,0,1,5.8406416573734,8.08271113423758,17.3708586194537,4.61512051684126,8.59341321732765,8.51197962436335,0.693147180559945
6.3,420,2002,11,2.35,28,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,42000000,115,71,6369,1,5997,0,856,0,1,0,0,0,1,4.26267987704132,8.75919775037137,17.5531801762476,4.74493212836325,6.75227037614174,8.69901462316851,0
7.1,426,1998,11,1.85,12,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15000000,97,291,9061,0,5179,0,379,1,0,0,0,0,1,5.67332326717149,9.11173476822206,16.5235607590665,4.57471097850338,5.93753620508243,8.55236726642389,0
6.2,429,2011,19,2.35,14,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25000000,108,2141,1954,1,1501,0,264,1,0,0,0,0,1,7.66902828858968,7.57763383260273,17.0343863828325,4.68213122712422,5.57594910314632,7.31388683163346,0
6.6,435,2004,8,1.85,6,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25000000,93,74,1677,5,2441,0,150,1,0,0,0,0,1,4.30406509320417,7.42476176182321,17.0343863828325,4.53259949315326,5.01063529409626,7.80016307039296,1.6094379124341
7.3,439,2007,15,2.35,28,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,25000000,119,985,6084,0,5713,0,4548,1,0,0,0,0,1,6.89264164117209,8.71341765337918,17.0343863828325,4.77912349311153,8.42244285487043,8.65049955872446,0
6.9,443,1999,16,1.85,14,10,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14000000,97,84,13310,3,4703,0,1452,0,1,0,0,0,1,4.43081679884331,9.49627091138916,16.4545678875795,4.57471097850338,7.28069719538474,8.45595588194505,1.09861228866811
6.5,451,2000,18,1.85,6,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51000000,116,14,4387,1,20024,0,3834,1,0,0,0,0,1,2.63905732961526,8.38640090116621,17.7473361906886,4.75359019110636,8.25166392360559,9.90468683311161,0
7,454,2000,13,1.85,14,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20000000,126,70,28423,0,5145,0,411,1,0,0,0,0,1,4.24849524204936,10.2549539555452,16.8112428315183,4.83628190695148,6.01859321449623,8.54578064826815,0
6.5,456,2005,16,2.35,23,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,43000000,104,113,5324,0,2240,0,4361,0,1,0,0,0,0,4.72738781871234,8.579980179515,17.5767106736578,4.64439089914137,8.38045666784277,7.71423114484909,0
5.8,463,2002,9,1.85,14,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,96,162,6395,1,3327,0,1366,0,1,0,0,0,1,5.08759633523238,8.76327171401294,17.7275335633924,4.56434819146784,7.21964204013074,8.10982627601848,0
6.4,468,2010,9,2.35,14,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19000000,100,797,1904,2,3718,0,1227,0,0,0,0,0,1,6.68085467879022,7.55171221535131,16.7599495371307,4.60517018598809,7.11232744471091,8.22094116828139,0.693147180559945
6.4,470,2008,14,2.35,6,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,102,399,9929,2,3742,0,3960,0,1,0,0,0,1,5.98896141688986,9.20321504703359,16.8112428315183,4.62497281328427,8.28399930424853,8.22737550683403,0.693147180559945
7.7,472,1998,30,2.35,22,20,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,18500000,118,858,1312,0,1303,0,121,1,0,0,0,0,1,6.75460409948796,7.17930796950403,16.7332812900486,4.77068462446567,4.79579054559674,7.17242457712485,0
7.6,488,2004,12,2.35,20,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2500000,102,53,3104,3,4802,0,24304,1,0,0,0,0,1,3.97029191355212,8.04044688130311,14.7318012898384,4.62497281328427,10.0983962248356,8.4767877767812,1.09861228866811
7.8,498,1997,8,2.35,22,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50000000,129,410,1380,1,22256,0,2985,1,0,0,0,0,1,6.01615715969835,7.22983877815125,17.7275335633924,4.85981240436167,8.0013550258267,10.0103669141632,0
7.6,500,1999,17,2.35,9,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,52000000,215,1108,1962,0,6228,0,5558,1,0,0,0,0,1,7.01031186730723,7.58171964012531,17.7667542765457,5.37063802812766,8.62299361030245,8.73681053295389,0
7.7,503,2014,24,2.35,23,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15000000,123,3289,1607,0,7983,0,584,0,1,0,0,0,1,8.09833884618906,7.38212436573751,16.5235607590665,4.81218435537242,6.36990098282823,8.9850695596458,0
7.3,507,1995,6,1.85,12,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3500000,97,6,1642,1,11546,0,2303,1,0,0,0,0,0,1.79175946922805,7.40367029001237,15.0682735264596,4.57471097850338,7.74196789982069,9.35409433562088,0
7.5,510,2004,19,1.85,11,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3000000,101,254,14293,0,239419,0,5176,1,0,0,0,0,1,5.53733426701854,9.56752518590912,14.9141228466324,4.61512051684126,8.55178783618074,12.3859704340361,0
7.8,518,2000,19,2.35,21,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,30000000,120,450,1387,1,2301,0,215,0,0,0,0,0,1,6.10924758276437,7.23489842031483,17.2167079396264,4.78749174278205,5.37063802812766,7.74109909003537,0
6.9,519,2015,7,2.35,34,29,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,49000000,120,1021,2007,0,9550,0,336,1,0,0,0,0,1,6.92853781816467,7.60439634879634,17.7073308560749,4.78749174278205,5.8171111599632,9.16429643347478,0
7.3,523,2002,12,2.35,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19800000,131,748,2593,0,3731,0,2364,1,0,0,0,0,1,6.61740297797448,7.86057078553866,16.8011924956648,4.87519732320115,7.76811037852599,8.22443157322116,0
5,528,1980,4,2.35,28,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18000000,123,12,7348,0,545,0,2216,0,0,0,0,0,1,2.484906649788,8.90218344633502,16.7058823158604,4.81218435537242,7.70345904786717,6.30078579466324,0
8.1,535,1987,7,1.85,9,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6000000,120,790,1168,0,5495,0,121,1,0,0,0,0,1,6.67203294546107,7.06304816338817,15.6072700271923,4.78749174278205,4.79579054559674,8.61159386683772,0
6,548,2012,24,2.35,6,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,850000,88,3,12383,0,603,0,4968,1,0,0,0,0,1,1.09861228866811,9.4240798432151,13.6529916284665,4.47733681447821,8.51077262361331,6.40191719672719,0
6.4,549,1994,8,2.35,38,12,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20000000,107,22,21830,1,2099,0,850,1,0,0,0,0,1,3.09104245335832,9.99104044954399,16.8112428315183,4.67282883446191,6.74523634948436,7.64921631982063,0
7.3,550,1994,12,1.85,20,29,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,15000000,115,362,2021,4,2064,0,49,0,0,0,0,0,1,5.89164421182577,7.61134771740362,16.5235607590665,4.74493212836325,3.89182029811063,7.63240112660145,1.38629436111989
8.1,551,2015,9,1.85,29,17,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,20000000,128,1886,826,2,8510,0,1807,1,0,0,0,0,1,7.5422134631934,6.71659477352098,16.8112428315183,4.85203026391962,7.49942329059223,9.04899722156742,0.693147180559945
7.1,565,2016,4,2.35,21,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,30000000,134,225,8643,0,6630,0,2566,0,1,0,0,0,1,5.41610040220442,9.06450502375264,17.2167079396264,4.89783979995091,7.85010354517558,8.79936008317991,0
6.4,568,2003,26,1.78,21,29,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29000000,102,304,4732,1,13037,0,121,1,0,0,0,0,1,5.71702770140622,8.46210322509828,17.1828063879507,4.62497281328427,4.79579054559674,9.47554674766278,0
3.4,571,2003,39,1.37,6,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19000000,85,122,6798,0,7958,0,2857,0,1,0,0,0,1,4.80402104473326,8.82438373025606,16.7599495371307,4.44265125649032,7.95752740223077,8.98193299098687,0
5.6,574,2011,7,2.35,21,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17000000,86,1204,2064,1,5684,0,1625,0,1,0,0,0,1,7.09340462586877,7.63240112660145,16.6487239020205,4.45434729625351,7.39326309476384,8.64541048921699,0
7.2,576,2012,13,1.85,20,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,112,3275,1057,4,3156,0,54,0,1,0,0,0,1,8.09407314806935,6.96318998587024,16.6487239020205,4.71849887129509,3.98898404656427,8.05706068196577,1.38629436111989
6.3,592,2000,11,2.35,18,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,24000000,110,118,16048,4,3619,0,856,1,0,0,0,0,1,4.77068462446567,9.68333951020172,16.9935643883122,4.70048036579242,6.75227037614174,8.19395302356374,1.38629436111989
6.1,594,2012,17,1.85,13,21,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000000,105,417,9292,5,2628,0,485,0,0,0,0,0,1,6.0330862217988,9.1369090938903,17.0343863828325,4.65396035015752,6.18414889093748,7.8739783796045,1.6094379124341
6.4,599,2015,4,2.35,25,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17000000,102,71,12474,0,26582,0,4183,0,0,0,0,0,1,4.26267987704132,9.43140175708607,16.6487239020205,4.62497281328427,8.3387839714422,10.1879895739813,0
6.1,602,2000,14,2.35,21,12,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25000000,115,139,5108,1,5396,0,2653,1,0,0,0,0,1,4.93447393313069,8.53856321715243,17.0343863828325,4.74493212836325,7.88344635413774,8.59341321732765,0
7.6,606,1973,19,2.35,15,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5500000,105,152,6069,0,3541,0,102,1,0,0,0,0,1,5.02388052084628,8.71094912583585,15.5202586502027,4.65396035015752,4.62497281328427,8.1721644521119,0
5.6,608,2009,12,1.85,13,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000000,109,439,13180,0,769,0,367,0,1,0,0,0,1,6.08449941307517,9.4864558080565,16.7058823158604,4.69134788222914,5.90536184805457,6.64509096950564,0
6.1,609,2012,7,2.35,32,24,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20000000,95,642,5381,2,24136,0,1897,0,1,0,0,0,1,6.46458830368996,8.59062950948942,16.8112428315183,4.55387689160054,7.54802896993501,10.0914597808389,0.693147180559945
6.7,611,1985,8,1.85,25,21,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10000000,75,490,1922,0,1153,0,3594,1,0,0,0,0,1,6.19440539110467,7.56112158953024,16.1180956509583,4.31748811353631,8.1870210673435,7.05012252026906,0
5.5,614,1998,19,1.85,30,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,15000000,84,95,9859,3,1080,0,1651,1,0,0,0,0,1,4.55387689160054,9.19614002257504,16.5235607590665,4.43081679884331,7.40913644392013,6.98471632011827,1.09861228866811
6.6,616,2013,11,1.85,6,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,102,838,9109,0,66132,0,20450,1,0,0,0,0,1,6.73101810048208,9.11701821474481,16.5235607590665,4.62497281328427,9.92573816147095,11.0994080236712,0
5.6,624,2000,11,2.35,26,20,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45000000,107,281,1260,5,2383,0,6289,0,1,0,0,0,1,5.63835466933375,7.13886699994552,17.6221730477346,4.67282883446191,8.7465573545435,7.77611547709874,1.6094379124341
4.9,625,2002,7,2.35,36,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25000000,99,30,14079,3,2339,0,252,0,1,0,0,0,1,3.40119738166216,9.55243960446253,17.0343863828325,4.59511985013459,5.52942908751142,7.75747876658418,1.09861228866811
6.1,628,2008,10,2.35,14,17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,111,26,4068,1,116228,0,367,0,1,0,0,0,1,3.25809653802148,8.31090675716845,17.2167079396264,4.70953020131233,5.90536184805457,11.6633090582282,0
7.4,630,1987,11,1.85,11,21,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15000000,126,96,3656,2,9551,0,4723,1,0,0,0,0,1,4.56434819146784,8.20412493257404,16.5235607590665,4.83628190695148,8.46019946989612,9.16440114003474,0.693147180559945
4.7,633,2013,17,1.85,12,9,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25000000,100,172,18683,0,13213,0,1300,0,1,0,0,0,1,5.14749447681345,9.83536929845984,17.0343863828325,4.60517018598809,7.17011954344963,9.48895647241422,0
8.1,639,1993,13,1.85,22,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14600000,101,2201,1826,1,6268,0,1278,0,0,0,0,0,1,7.69666708152646,7.50988306115491,16.4965320866786,4.61512051684126,7.15305163493748,8.74321260347591,0
4.8,641,2008,16,1.85,32,24,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38000000,97,67,12958,2,6766,0,754,1,0,0,0,0,1,4.20469261939097,9.4694686370099,17.4530967176907,4.57471097850338,6.62539236800796,8.81966534934065,0.693147180559945
8,645,1990,18,2.35,23,13,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,22000000,236,1073,2423,1,13516,0,2213,0,1,0,0,0,1,6.9782137426307,7.79276172081653,16.9065530113226,5.46383180502561,7.70210434005105,9.51162944783418,0
6.8,649,1988,10,1.85,28,24,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1100000,92,286,3390,1,103477,0,5301,1,0,0,0,0,1,5.65599181081985,8.1285852003745,13.9108207377686,4.52178857704904,8.57565076098781,11.5471046447703,0
5.4,652,2003,13,1.85,6,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35200000,95,114,20095,1,10211,0,2349,0,1,0,0,0,1,4.7361984483945,9.9082263068833,17.3765566405683,4.55387689160054,7.76174498465891,9.23122084955554,0
3.9,656,2011,10,1.85,13,17,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2450000,105,339,19839,0,26869,0,19578,0,1,0,0,0,1,5.82600010738045,9.89540497634277,14.7115985825209,4.65396035015752,9.88216176582138,10.1987284846907,0
7.6,657,1989,6,1.85,16,35,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,126,2173,2652,0,14907,0,7468,0,1,0,0,0,1,7.68386398025643,7.88306935130575,17.3708586194537,4.83628190695148,8.91838250466161,9.60958618027043,0
8.1,666,2001,12,2.35,21,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4500000,133,1799,574,1,5327,0,170,1,0,0,0,0,1,7.49498623395053,6.35262939631957,15.3195879547405,4.89034912822175,5.13579843705026,8.580543506917,0
7.3,678,2008,11,2.35,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,40000000,130,177,10852,0,9681,0,913,0,0,0,0,0,0,5.17614973257383,9.29210467377882,17.5043900120782,4.86753445045558,6.81673588059497,9.17792048072007,0
5.9,679,2006,6,2.35,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4800000,93,1963,1147,0,2650,0,98,1,0,0,0,0,1,7.58222919427646,7.04490511712937,15.3841264758781,4.53259949315326,4.58496747867057,7.88231491898027,0
5.4,680,1994,14,1.85,35,12,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,110,48,7214,2,59241,0,151,1,0,0,0,0,1,3.87120101090789,8.88377886146348,17.6221730477346,4.70048036579242,5.01727983681492,10.9893691487254,0.693147180559945
6.6,681,2012,16,2.35,14,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,122,1098,4850,8,2584,0,11898,0,1,0,0,0,1,7.00124562206948,8.48673398393153,16.3004172077523,4.80402104473326,9.38412559774785,7.85709386490249,2.07944154167984
7.1,686,2007,13,2.35,23,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16500000,120,229,8249,1,4964,0,266,0,0,0,0,0,1,5.43372200355424,9.01784725986073,16.6188709388708,4.78749174278205,5.5834963087817,8.5099671463245,0
6.1,689,2015,5,2.35,21,35,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19000000,93,55,54489,1,6017,0,379,1,0,0,0,0,1,4.00733318523247,10.9057541254176,16.7599495371307,4.53259949315326,5.93753620508243,8.70234407522035,0
5.2,693,2004,17,2.35,20,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35000000,105,131,17493,1,6555,0,1414,0,1,0,0,0,1,4.87519732320115,9.76955607989027,17.3708586194537,4.65396035015752,7.25417784645652,8.7879833961978,0
7.1,702,2016,10,2.35,27,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5000000,95,877,1526,0,1376,0,917,1,0,0,0,0,1,6.77650699237218,7.3304052118444,15.4249484703984,4.55387689160054,6.82110747225646,7.22693601849329,0
6.9,710,1995,10,1.85,21,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30250000,105,76,864,4,4035,0,6475,1,0,0,0,0,1,4.33073334028633,6.76157276880406,17.2250067424411,4.65396035015752,8.77570388656774,8.30276158070405,1.38629436111989
6.2,713,2009,7,1.85,20,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8000000,92,610,9345,6,2999,0,1304,1,0,0,0,0,1,6.41345895716736,9.14259671988966,15.8949520996441,4.52178857704904,7.1731917424866,8.00603417874901,1.79175946922805
4.1,722,2002,23,2.35,22,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15000000,94,242,1442,5,2899,0,135,1,0,0,0,0,1,5.48893772615669,7.27378631784489,16.5235607590665,4.54329478227,4.90527477843843,7.97212112892166,1.6094379124341
7.4,723,1985,7,1.85,28,18,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,12000000,112,344,4316,1,3380,0,413,1,0,0,0,0,1,5.8406416573734,8.37008432637803,16.3004172077523,4.71849887129509,6.02344759296103,8.12563098847706,0
7.7,724,1989,7,1.85,42,28,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,9000000,137,571,9027,1,9902,0,4463,0,1,0,0,0,1,6.34738920965601,9.10797536529815,16.0127351353005,4.91998092582813,8.40357646462927,9.20049203592137,0
8.3,727,1968,21,2.2,24,25,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000000,161,65,822,0,58525,0,6310,0,0,0,0,0,1,4.17438726989564,6.71174039505618,16.3004172077523,5.08140436498446,8.74989095553526,10.9772092923591,0
6.4,737,2007,13,2.35,16,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32000000,98,242,4547,1,7296,0,1399,1,0,0,0,0,1,5.48893772615669,8.42222295382501,17.281246460764,4.58496747867057,7.24351297466548,8.89508153175417,0
5.7,740,2002,8,2.35,26,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20000000,118,227,6826,0,16454,0,13166,0,1,0,0,0,1,5.4249500174814,8.82849412946665,16.8112428315183,4.77068462446567,9.48539302802782,9.70832388772888,0
3.3,750,1998,11,1.85,19,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000000,93,161,6428,1,12216,0,2629,0,0,0,0,0,1,5.08140436498446,8.7684187268574,17.0343863828325,4.53259949315326,7.87435882472988,9.41050184689847,0
7.6,770,1990,24,2.35,25,18,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000,135,675,1432,1,4838,0,1666,0,0,0,0,0,1,6.51471269087253,7.26682734752059,17.2167079396264,4.90527477843843,7.41818082272679,8.48425669116997,0
5.2,774,2001,13,1.85,6,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45000000,83,95,3801,7,10667,0,1552,1,0,0,0,0,1,4.55387689160054,8.24301946898925,17.6221730477346,4.4188406077966,7.34729970074316,9.27491014262548,1.94591014905531
6.4,777,2001,14,1.85,6,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,108,201,3854,0,1552,0,1230,1,0,0,0,0,1,5.30330490805908,8.25686684897431,17.2167079396264,4.68213122712422,7.11476944836646,7.34729970074316,0
8,780,1998,15,2.35,5,22,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2900000,113,290,20770,0,156394,0,59702,1,0,0,0,0,1,5.66988092298052,9.94126491687016,14.8802212949567,4.72738781871234,10.9971207996571,11.9601337431861,0
6.7,788,2016,19,1.85,34,29,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,50000000,139,313,1632,1,6647,0,273,1,0,0,0,0,1,5.74620319054015,7.39756153552405,17.7275335633924,4.93447393313069,5.60947179518496,8.80192090404158,0
7,793,2007,14,2.35,21,16,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20000000,135,573,4806,0,79008,0,49,1,0,0,0,0,0,6.35088571671474,8.47762041629641,16.8112428315183,4.90527477843843,3.89182029811063,11.2773043921449,0
3,795,2006,10,1.85,6,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,99,23,60845,0,16090,0,11500,0,1,0,0,0,1,3.13549421592915,11.0160849257709,14.9141228466324,4.59511985013459,9.35010231435134,9.68595323998643,0
7.1,798,2012,25,2.35,22,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20000000,127,2450,1490,1,593,0,259,1,0,0,0,0,1,7.80384330353877,7.30653139893951,16.8112428315183,4.84418708645859,5.55682806169954,6.38519439899773,0
5.9,799,1984,34,1.85,15,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1800000,97,205,4346,0,17452,0,5681,1,0,0,0,0,1,5.32300997913841,8.37701116081637,14.4032972228664,4.57471097850338,8.64488255255713,9.7672095342435,0
